x,y,ppscore,case,is_valid_score
ADOS_SOCIAL,anat_snr,0.0,regression,True
ADOS_SOCIAL,func_efc,0.0,regression,True
ADOS_SOCIAL,func_fber,0.0,regression,True
ADOS_SOCIAL,func_fwhm,0.0,regression,True
ADOS_SOCIAL,func_dvars,0.0,regression,True
ADOS_SOCIAL,func_outlier,0.0,regression,True
ADOS_SOCIAL,func_quality,0.0,regression,True
ADOS_SOCIAL,func_mean_fd,0.0,regression,True
ADOS_SOCIAL,func_num_fd,0.0,regression,True
ADOS_SOCIAL,func_perc_fd,0.0,regression,True
ADOS_SOCIAL,func_gsr,0.0,regression,True
ADOS_SOCIAL,HANDEDNESS_CATEGORY,0.0,classification,True
ADOS_SOCIAL,SITE_ID,0.13256095958199726,classification,True
ADOS_SOCIAL,FIQ_TEST_TYPE,0.05818879361380523,classification,True
ADOS_SOCIAL,VIQ_TEST_TYPE,0.11588763161056036,classification,True
ADOS_SOCIAL,PIQ_TEST_TYPE,0.10990334880713944,classification,True
ADOS_SOCIAL,CURRENT_MED_STATUS,0.0,classification,True
ADOS_SOCIAL,qc_rater_1,0.0,classification,True
ADOS_SOCIAL,qc_anat_rater_2,0.0,classification,True
ADOS_SOCIAL,qc_func_rater_2,0.10360418380341192,classification,True
ADOS_SOCIAL,qc_anat_rater_3,0.0,classification,True
ADOS_SOCIAL,qc_func_rater_3,0.0,classification,True
ADOS_SOCIAL,ID,0.06870975924981426,regression,True
ADOS_SOCIAL,FILE_ID,0.0,classification,True
ADOS_RSRCH_RELIABLE,DX_GROUP,0.961038961038961,regression,True
ADOS_RSRCH_RELIABLE,ADI_R_SOCIAL_TOTAL_A,0.14103704289993146,regression,True
ADOS_RSRCH_RELIABLE,ADI_R_VERBAL_TOTAL_BV,0.1805054163990103,regression,True
ADOS_RSRCH_RELIABLE,ADI_RRB_TOTAL_C,0.0502930505749718,regression,True
ADOS_RSRCH_RELIABLE,ADI_R_RSRCH_RELIABLE,0.8791405274485805,regression,True
ADOS_RSRCH_RELIABLE,ADOS_MODULE,0.2236048709571412,regression,True
ADOS_RSRCH_RELIABLE,ADOS_TOTAL,0.0,regression,True
ADOS_RSRCH_RELIABLE,ADOS_COMM,0.0,regression,True
ADOS_RSRCH_RELIABLE,ADOS_SOCIAL,0.0,regression,True
ADOS_RSRCH_RELIABLE,ADOS_RSRCH_RELIABLE,1.0,predict_itself,True
ADOS_RSRCH_RELIABLE,SRS_RAW_TOTAL,0.8003723130625024,regression,True
ADOS_RSRCH_RELIABLE,AGE_AT_SCAN,0.0,regression,True
ADOS_RSRCH_RELIABLE,SEX,0.0,regression,True
ADOS_RSRCH_RELIABLE,EYE_STATUS_AT_SCAN,0.0,regression,True
ADOS_RSRCH_RELIABLE,SUB_IN_SMP,0.0,regression,True
ADOS_RSRCH_RELIABLE,FIQ,0.0,regression,True
ADOS_RSRCH_RELIABLE,VIQ,0.0,regression,True
ADOS_RSRCH_RELIABLE,PIQ,0.0,regression,True
ADOS_RSRCH_RELIABLE,anat_cnr,0.0,regression,True
ADOS_RSRCH_RELIABLE,anat_efc,0.0,regression,True
ADOS_RSRCH_RELIABLE,anat_fber,0.0,regression,True
ADOS_RSRCH_RELIABLE,anat_fwhm,0.029064297728478183,regression,True
ADOS_RSRCH_RELIABLE,anat_qi1,0.0,regression,True
ADOS_RSRCH_RELIABLE,anat_snr,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_efc,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_fber,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_fwhm,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_dvars,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_outlier,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_quality,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_mean_fd,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_num_fd,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_perc_fd,0.0,regression,True
ADOS_RSRCH_RELIABLE,func_gsr,0.0,regression,True
ADOS_RSRCH_RELIABLE,HANDEDNESS_CATEGORY,0.0,classification,True
ADOS_RSRCH_RELIABLE,SITE_ID,0.12333502999490502,classification,True
ADOS_RSRCH_RELIABLE,FIQ_TEST_TYPE,0.06620882884593587,classification,True
ADOS_RSRCH_RELIABLE,VIQ_TEST_TYPE,0.0,classification,True
ADOS_RSRCH_RELIABLE,PIQ_TEST_TYPE,0.0,classification,True
ADOS_RSRCH_RELIABLE,CURRENT_MED_STATUS,0.029956614032444883,classification,True
ADOS_RSRCH_RELIABLE,qc_rater_1,0.0,classification,True
ADOS_RSRCH_RELIABLE,qc_anat_rater_2,0.0,classification,True
ADOS_RSRCH_RELIABLE,qc_func_rater_2,0.09199933821424713,classification,True
ADOS_RSRCH_RELIABLE,qc_anat_rater_3,0.0,classification,True
ADOS_RSRCH_RELIABLE,qc_func_rater_3,0.0,classification,True
ADOS_RSRCH_RELIABLE,ID,0.04973142832817623,regression,True
ADOS_RSRCH_RELIABLE,FILE_ID,0.0,classification,True
SRS_RAW_TOTAL,DX_GROUP,0.9064316635745207,regression,True
SRS_RAW_TOTAL,ADI_R_SOCIAL_TOTAL_A,0.067480326841595,regression,True
SRS_RAW_TOTAL,ADI_R_VERBAL_TOTAL_BV,0.2004201584761076,regression,True
SRS_RAW_TOTAL,ADI_RRB_TOTAL_C,0.0,regression,True
SRS_RAW_TOTAL,ADI_R_RSRCH_RELIABLE,0.7704981219325464,regression,True
SRS_RAW_TOTAL,ADOS_MODULE,0.07421272458357142,regression,True
SRS_RAW_TOTAL,ADOS_TOTAL,0.0,regression,True
SRS_RAW_TOTAL,ADOS_COMM,0.0,regression,True
SRS_RAW_TOTAL,ADOS_SOCIAL,0.0,regression,True
SRS_RAW_TOTAL,ADOS_RSRCH_RELIABLE,0.8827423591021604,regression,True
SRS_RAW_TOTAL,SRS_RAW_TOTAL,1.0,predict_itself,True
SRS_RAW_TOTAL,AGE_AT_SCAN,0.0,regression,True
SRS_RAW_TOTAL,SEX,0.0,regression,True
SRS_RAW_TOTAL,EYE_STATUS_AT_SCAN,0.0,regression,True
SRS_RAW_TOTAL,SUB_IN_SMP,0.0,regression,True
SRS_RAW_TOTAL,FIQ,0.0,regression,True
SRS_RAW_TOTAL,VIQ,0.0,regression,True
SRS_RAW_TOTAL,PIQ,0.0,regression,True
SRS_RAW_TOTAL,anat_cnr,0.0,regression,True
SRS_RAW_TOTAL,anat_efc,0.0,regression,True
SRS_RAW_TOTAL,anat_fber,0.0,regression,True
SRS_RAW_TOTAL,anat_fwhm,0.0,regression,True
SRS_RAW_TOTAL,anat_qi1,0.0,regression,True
SRS_RAW_TOTAL,anat_snr,0.0,regression,True
SRS_RAW_TOTAL,func_efc,0.0,regression,True
SRS_RAW_TOTAL,func_fber,0.0,regression,True
SRS_RAW_TOTAL,func_fwhm,0.0,regression,True
SRS_RAW_TOTAL,func_dvars,0.0,regression,True
SRS_RAW_TOTAL,func_outlier,0.0,regression,True
SRS_RAW_TOTAL,func_quality,0.0,regression,True
SRS_RAW_TOTAL,func_mean_fd,0.0,regression,True
SRS_RAW_TOTAL,func_num_fd,0.0,regression,True
SRS_RAW_TOTAL,func_perc_fd,0.0,regression,True
SRS_RAW_TOTAL,func_gsr,0.0,regression,True
SRS_RAW_TOTAL,HANDEDNESS_CATEGORY,0.0,classification,True
SRS_RAW_TOTAL,SITE_ID,0.1189520528751229,classification,True
SRS_RAW_TOTAL,FIQ_TEST_TYPE,0.014464795447509615,classification,True
SRS_RAW_TOTAL,VIQ_TEST_TYPE,0.0,classification,True
SRS_RAW_TOTAL,PIQ_TEST_TYPE,0.0,classification,True
SRS_RAW_TOTAL,CURRENT_MED_STATUS,0.12378912638519811,classification,True
SRS_RAW_TOTAL,qc_rater_1,0.0,classification,True
SRS_RAW_TOTAL,qc_anat_rater_2,0.0,classification,True
SRS_RAW_TOTAL,qc_func_rater_2,0.1317351400296837,classification,True
SRS_RAW_TOTAL,qc_anat_rater_3,0.0,classification,True
SRS_RAW_TOTAL,qc_func_rater_3,0.0,classification,True
SRS_RAW_TOTAL,ID,0.0,regression,True
SRS_RAW_TOTAL,FILE_ID,0.0,classification,True
AGE_AT_SCAN,DX_GROUP,0.0,regression,True
AGE_AT_SCAN,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
AGE_AT_SCAN,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
AGE_AT_SCAN,ADI_RRB_TOTAL_C,0.0,regression,True
AGE_AT_SCAN,ADI_R_RSRCH_RELIABLE,0.0,regression,True
AGE_AT_SCAN,ADOS_MODULE,0.0,regression,True
AGE_AT_SCAN,ADOS_TOTAL,0.0,regression,True
AGE_AT_SCAN,ADOS_COMM,0.0,regression,True
AGE_AT_SCAN,ADOS_SOCIAL,0.0,regression,True
AGE_AT_SCAN,ADOS_RSRCH_RELIABLE,0.0,regression,True
AGE_AT_SCAN,SRS_RAW_TOTAL,0.0,regression,True
AGE_AT_SCAN,AGE_AT_SCAN,1.0,predict_itself,True
AGE_AT_SCAN,SEX,0.0,regression,True
AGE_AT_SCAN,EYE_STATUS_AT_SCAN,0.0,regression,True
AGE_AT_SCAN,SUB_IN_SMP,0.0,regression,True
AGE_AT_SCAN,FIQ,0.0,regression,True
AGE_AT_SCAN,VIQ,0.0,regression,True
AGE_AT_SCAN,PIQ,0.0,regression,True
AGE_AT_SCAN,anat_cnr,0.0,regression,True
AGE_AT_SCAN,anat_efc,0.0,regression,True
AGE_AT_SCAN,anat_fber,0.0,regression,True
AGE_AT_SCAN,anat_fwhm,0.0,regression,True
AGE_AT_SCAN,anat_qi1,0.0,regression,True
AGE_AT_SCAN,anat_snr,0.0,regression,True
AGE_AT_SCAN,func_efc,0.0,regression,True
AGE_AT_SCAN,func_fber,0.0,regression,True
AGE_AT_SCAN,func_fwhm,0.0,regression,True
AGE_AT_SCAN,func_dvars,0.0,regression,True
AGE_AT_SCAN,func_outlier,0.0,regression,True
AGE_AT_SCAN,func_quality,0.0,regression,True
AGE_AT_SCAN,func_mean_fd,0.0,regression,True
AGE_AT_SCAN,func_num_fd,0.0,regression,True
AGE_AT_SCAN,func_perc_fd,0.0,regression,True
AGE_AT_SCAN,func_gsr,0.0,regression,True
AGE_AT_SCAN,HANDEDNESS_CATEGORY,0.0,classification,True
AGE_AT_SCAN,SITE_ID,0.1750396523262079,classification,True
AGE_AT_SCAN,FIQ_TEST_TYPE,0.10903992056153561,classification,True
AGE_AT_SCAN,VIQ_TEST_TYPE,0.029062111084975892,classification,True
AGE_AT_SCAN,PIQ_TEST_TYPE,0.048163301757516,classification,True
AGE_AT_SCAN,CURRENT_MED_STATUS,0.0,classification,True
AGE_AT_SCAN,qc_rater_1,0.0,classification,True
AGE_AT_SCAN,qc_anat_rater_2,0.0,classification,True
AGE_AT_SCAN,qc_func_rater_2,0.1320526696019078,classification,True
AGE_AT_SCAN,qc_anat_rater_3,0.0,classification,True
AGE_AT_SCAN,qc_func_rater_3,0.0,classification,True
AGE_AT_SCAN,ID,0.0,regression,True
AGE_AT_SCAN,FILE_ID,0.0,classification,True
SEX,DX_GROUP,0.0,regression,True
SEX,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
SEX,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
SEX,ADI_RRB_TOTAL_C,0.0,regression,True
SEX,ADI_R_RSRCH_RELIABLE,0.0,regression,True
SEX,ADOS_MODULE,0.0,regression,True
SEX,ADOS_TOTAL,0.0,regression,True
SEX,ADOS_COMM,0.0,regression,True
SEX,ADOS_SOCIAL,0.0,regression,True
SEX,ADOS_RSRCH_RELIABLE,0.0,regression,True
SEX,SRS_RAW_TOTAL,0.0,regression,True
SEX,AGE_AT_SCAN,0.0,regression,True
SEX,SEX,1.0,predict_itself,True
SEX,EYE_STATUS_AT_SCAN,0.0,regression,True
SEX,SUB_IN_SMP,0.14608096839246743,regression,True
SEX,FIQ,0.0,regression,True
SEX,VIQ,0.0,regression,True
SEX,PIQ,0.0,regression,True
SEX,anat_cnr,0.0,regression,True
SEX,anat_efc,0.0,regression,True
SEX,anat_fber,0.0,regression,True
SEX,anat_fwhm,0.0,regression,True
SEX,anat_qi1,0.0,regression,True
SEX,anat_snr,0.0,regression,True
SEX,func_efc,0.0010084069300753118,regression,True
SEX,func_fber,0.0,regression,True
SEX,func_fwhm,0.0,regression,True
SEX,func_dvars,0.0,regression,True
SEX,func_outlier,0.0,regression,True
SEX,func_quality,0.0,regression,True
SEX,func_mean_fd,0.0,regression,True
SEX,func_num_fd,0.0,regression,True
SEX,func_perc_fd,0.0,regression,True
SEX,func_gsr,0.0,regression,True
SEX,HANDEDNESS_CATEGORY,5.582239925004936e-06,classification,True
SEX,SITE_ID,0.0,classification,True
SEX,FIQ_TEST_TYPE,0.0,classification,True
SEX,VIQ_TEST_TYPE,2.3715793277175385e-06,classification,True
SEX,PIQ_TEST_TYPE,0.0,classification,True
SEX,CURRENT_MED_STATUS,4.064497515213791e-06,classification,True
SEX,qc_rater_1,4.665487312786822e-06,classification,True
SEX,qc_anat_rater_2,3.722192612763175e-06,classification,True
SEX,qc_func_rater_2,3.5177435034968235e-06,classification,True
SEX,qc_anat_rater_3,0.0,classification,True
SEX,qc_func_rater_3,0.0,classification,True
SEX,ID,0.0,regression,True
SEX,FILE_ID,0.0,classification,True
EYE_STATUS_AT_SCAN,DX_GROUP,0.0,regression,True
EYE_STATUS_AT_SCAN,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
EYE_STATUS_AT_SCAN,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
EYE_STATUS_AT_SCAN,ADI_RRB_TOTAL_C,0.0,regression,True
EYE_STATUS_AT_SCAN,ADI_R_RSRCH_RELIABLE,0.0,regression,True
EYE_STATUS_AT_SCAN,ADOS_MODULE,0.0,regression,True
EYE_STATUS_AT_SCAN,ADOS_TOTAL,0.0,regression,True
EYE_STATUS_AT_SCAN,ADOS_COMM,0.0,regression,True
EYE_STATUS_AT_SCAN,ADOS_SOCIAL,0.0,regression,True
EYE_STATUS_AT_SCAN,ADOS_RSRCH_RELIABLE,0.0,regression,True
EYE_STATUS_AT_SCAN,SRS_RAW_TOTAL,0.0,regression,True
EYE_STATUS_AT_SCAN,AGE_AT_SCAN,0.015161074856613665,regression,True
EYE_STATUS_AT_SCAN,SEX,0.0,regression,True
EYE_STATUS_AT_SCAN,EYE_STATUS_AT_SCAN,1.0,predict_itself,True
EYE_STATUS_AT_SCAN,SUB_IN_SMP,0.0,regression,True
EYE_STATUS_AT_SCAN,FIQ,0.006653612925268004,regression,True
EYE_STATUS_AT_SCAN,VIQ,0.007900208301987233,regression,True
EYE_STATUS_AT_SCAN,PIQ,0.005825011868858088,regression,True
EYE_STATUS_AT_SCAN,anat_cnr,0.009936299901504686,regression,True
EYE_STATUS_AT_SCAN,anat_efc,0.0,regression,True
EYE_STATUS_AT_SCAN,anat_fber,0.0,regression,True
EYE_STATUS_AT_SCAN,anat_fwhm,0.0,regression,True
EYE_STATUS_AT_SCAN,anat_qi1,0.0559746343548988,regression,True
EYE_STATUS_AT_SCAN,anat_snr,0.0,regression,True
EYE_STATUS_AT_SCAN,func_efc,0.0,regression,True
EYE_STATUS_AT_SCAN,func_fber,0.0,regression,True
EYE_STATUS_AT_SCAN,func_fwhm,0.0,regression,True
EYE_STATUS_AT_SCAN,func_dvars,0.0007018745887982236,regression,True
EYE_STATUS_AT_SCAN,func_outlier,0.02593581677253387,regression,True
EYE_STATUS_AT_SCAN,func_quality,0.0,regression,True
EYE_STATUS_AT_SCAN,func_mean_fd,0.0,regression,True
EYE_STATUS_AT_SCAN,func_num_fd,0.0,regression,True
EYE_STATUS_AT_SCAN,func_perc_fd,0.0,regression,True
EYE_STATUS_AT_SCAN,func_gsr,0.0,regression,True
EYE_STATUS_AT_SCAN,HANDEDNESS_CATEGORY,5.582239925004936e-06,classification,True
EYE_STATUS_AT_SCAN,SITE_ID,0.0,classification,True
EYE_STATUS_AT_SCAN,FIQ_TEST_TYPE,0.0,classification,True
EYE_STATUS_AT_SCAN,VIQ_TEST_TYPE,2.3715793277175385e-06,classification,True
EYE_STATUS_AT_SCAN,PIQ_TEST_TYPE,0.0,classification,True
EYE_STATUS_AT_SCAN,CURRENT_MED_STATUS,4.064497515213791e-06,classification,True
EYE_STATUS_AT_SCAN,qc_rater_1,4.665487312786822e-06,classification,True
EYE_STATUS_AT_SCAN,qc_anat_rater_2,3.722192612763175e-06,classification,True
EYE_STATUS_AT_SCAN,qc_func_rater_2,0.3623830408165727,classification,True
EYE_STATUS_AT_SCAN,qc_anat_rater_3,0.0,classification,True
EYE_STATUS_AT_SCAN,qc_func_rater_3,0.0,classification,True
EYE_STATUS_AT_SCAN,ID,0.01806679132393585,regression,True
EYE_STATUS_AT_SCAN,FILE_ID,0.0,classification,True
SUB_IN_SMP,DX_GROUP,0.0,regression,True
SUB_IN_SMP,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
SUB_IN_SMP,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
SUB_IN_SMP,ADI_RRB_TOTAL_C,0.0,regression,True
SUB_IN_SMP,ADI_R_RSRCH_RELIABLE,0.0,regression,True
SUB_IN_SMP,ADOS_MODULE,0.0,regression,True
SUB_IN_SMP,ADOS_TOTAL,0.0,regression,True
SUB_IN_SMP,ADOS_COMM,0.0,regression,True
SUB_IN_SMP,ADOS_SOCIAL,0.0,regression,True
SUB_IN_SMP,ADOS_RSRCH_RELIABLE,0.0,regression,True
SUB_IN_SMP,SRS_RAW_TOTAL,0.0,regression,True
SUB_IN_SMP,AGE_AT_SCAN,0.0,regression,True
SUB_IN_SMP,SEX,0.0,regression,True
SUB_IN_SMP,EYE_STATUS_AT_SCAN,0.0,regression,True
SUB_IN_SMP,SUB_IN_SMP,1.0,predict_itself,True
SUB_IN_SMP,FIQ,0.0,regression,True
SUB_IN_SMP,VIQ,0.0,regression,True
SUB_IN_SMP,PIQ,0.0,regression,True
SUB_IN_SMP,anat_cnr,0.0,regression,True
SUB_IN_SMP,anat_efc,0.0,regression,True
SUB_IN_SMP,anat_fber,0.0,regression,True
SUB_IN_SMP,anat_fwhm,0.0,regression,True
SUB_IN_SMP,anat_qi1,0.0,regression,True
SUB_IN_SMP,anat_snr,0.0,regression,True
SUB_IN_SMP,func_efc,0.0,regression,True
SUB_IN_SMP,func_fber,0.0,regression,True
SUB_IN_SMP,func_fwhm,0.0,regression,True
SUB_IN_SMP,func_dvars,0.0,regression,True
SUB_IN_SMP,func_outlier,0.0,regression,True
SUB_IN_SMP,func_quality,0.0,regression,True
SUB_IN_SMP,func_mean_fd,0.0,regression,True
SUB_IN_SMP,func_num_fd,0.0,regression,True
SUB_IN_SMP,func_perc_fd,0.0,regression,True
SUB_IN_SMP,func_gsr,0.0,regression,True
SUB_IN_SMP,HANDEDNESS_CATEGORY,5.582239925004936e-06,classification,True
SUB_IN_SMP,SITE_ID,0.0,classification,True
SUB_IN_SMP,FIQ_TEST_TYPE,0.0,classification,True
SUB_IN_SMP,VIQ_TEST_TYPE,2.3715793277175385e-06,classification,True
SUB_IN_SMP,PIQ_TEST_TYPE,0.0,classification,True
SUB_IN_SMP,CURRENT_MED_STATUS,4.064497515213791e-06,classification,True
SUB_IN_SMP,qc_rater_1,4.665487312786822e-06,classification,True
SUB_IN_SMP,qc_anat_rater_2,3.722192612763175e-06,classification,True
SUB_IN_SMP,qc_func_rater_2,3.5177435034968235e-06,classification,True
SUB_IN_SMP,qc_anat_rater_3,0.0,classification,True
SUB_IN_SMP,qc_func_rater_3,0.0,classification,True
SUB_IN_SMP,ID,0.0015046004260068635,regression,True
SUB_IN_SMP,FILE_ID,0.0,classification,True
FIQ,DX_GROUP,0.025825738891641192,regression,True
FIQ,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
FIQ,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
FIQ,ADI_RRB_TOTAL_C,0.0,regression,True
FIQ,ADI_R_RSRCH_RELIABLE,0.0,regression,True
FIQ,ADOS_MODULE,0.0,regression,True
FIQ,ADOS_TOTAL,0.0,regression,True
FIQ,ADOS_COMM,0.0,regression,True
FIQ,ADOS_SOCIAL,0.0,regression,True
FIQ,ADOS_RSRCH_RELIABLE,0.0,regression,True
FIQ,SRS_RAW_TOTAL,0.0,regression,True
FIQ,AGE_AT_SCAN,0.0,regression,True
FIQ,SEX,0.0,regression,True
FIQ,EYE_STATUS_AT_SCAN,0.0,regression,True
FIQ,SUB_IN_SMP,0.0,regression,True
FIQ,FIQ,1.0,predict_itself,True
FIQ,VIQ,0.4000837316538869,regression,True
FIQ,PIQ,0.4042207937943699,regression,True
FIQ,anat_cnr,0.0,regression,True
FIQ,anat_efc,0.0,regression,True
FIQ,anat_fber,0.0,regression,True
FIQ,anat_fwhm,0.0,regression,True
FIQ,anat_qi1,0.0,regression,True
FIQ,anat_snr,0.0,regression,True
FIQ,func_efc,0.0,regression,True
FIQ,func_fber,0.0,regression,True
FIQ,func_fwhm,0.0,regression,True
FIQ,func_dvars,0.0,regression,True
FIQ,func_outlier,0.0,regression,True
FIQ,func_quality,0.0,regression,True
FIQ,func_mean_fd,0.0,regression,True
FIQ,func_num_fd,0.0,regression,True
FIQ,func_perc_fd,0.0,regression,True
FIQ,func_gsr,0.0,regression,True
FIQ,HANDEDNESS_CATEGORY,0.0,classification,True
FIQ,SITE_ID,0.06422112187223969,classification,True
FIQ,FIQ_TEST_TYPE,0.03356707963302891,classification,True
FIQ,VIQ_TEST_TYPE,0.10748325027226592,classification,True
FIQ,PIQ_TEST_TYPE,0.08026454593212455,classification,True
FIQ,CURRENT_MED_STATUS,0.0,classification,True
FIQ,qc_rater_1,0.0,classification,True
FIQ,qc_anat_rater_2,0.0,classification,True
FIQ,qc_func_rater_2,0.026514474743689287,classification,True
FIQ,qc_anat_rater_3,0.016119448361588275,classification,True
FIQ,qc_func_rater_3,0.0,classification,True
FIQ,ID,0.0008175090413649055,regression,True
FIQ,FILE_ID,0.0,classification,True
VIQ,DX_GROUP,0.061500281960167325,regression,True
VIQ,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
VIQ,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
VIQ,ADI_RRB_TOTAL_C,0.0,regression,True
VIQ,ADI_R_RSRCH_RELIABLE,0.0,regression,True
VIQ,ADOS_MODULE,0.0,regression,True
VIQ,ADOS_TOTAL,0.0,regression,True
VIQ,ADOS_COMM,0.0,regression,True
VIQ,ADOS_SOCIAL,0.0,regression,True
VIQ,ADOS_RSRCH_RELIABLE,0.014255984832476254,regression,True
VIQ,SRS_RAW_TOTAL,0.0,regression,True
VIQ,AGE_AT_SCAN,0.0,regression,True
VIQ,SEX,0.0,regression,True
VIQ,EYE_STATUS_AT_SCAN,0.0,regression,True
VIQ,SUB_IN_SMP,0.0,regression,True
VIQ,FIQ,0.41778704735506755,regression,True
VIQ,VIQ,1.0,predict_itself,True
VIQ,PIQ,0.1154125494886028,regression,True
VIQ,anat_cnr,0.0,regression,True
VIQ,anat_efc,0.0,regression,True
VIQ,anat_fber,0.0,regression,True
VIQ,anat_fwhm,0.0,regression,True
VIQ,anat_qi1,0.0,regression,True
VIQ,anat_snr,0.0,regression,True
VIQ,func_efc,0.0,regression,True
VIQ,func_fber,0.0,regression,True
VIQ,func_fwhm,0.0,regression,True
VIQ,func_dvars,0.0,regression,True
VIQ,func_outlier,0.0,regression,True
VIQ,func_quality,0.0,regression,True
VIQ,func_mean_fd,0.0,regression,True
VIQ,func_num_fd,0.0,regression,True
VIQ,func_perc_fd,0.0,regression,True
VIQ,func_gsr,0.0,regression,True
VIQ,HANDEDNESS_CATEGORY,0.0,classification,True
VIQ,SITE_ID,0.05686735490483341,classification,True
VIQ,FIQ_TEST_TYPE,0.1670291010924245,classification,True
VIQ,VIQ_TEST_TYPE,0.0009485931863297662,classification,True
VIQ,PIQ_TEST_TYPE,0.0,classification,True
VIQ,CURRENT_MED_STATUS,0.0,classification,True
VIQ,qc_rater_1,0.005222632268855913,classification,True
VIQ,qc_anat_rater_2,0.01098632298752672,classification,True
VIQ,qc_func_rater_2,0.08979764654104791,classification,True
VIQ,qc_anat_rater_3,0.0,classification,True
VIQ,qc_func_rater_3,0.0,classification,True
VIQ,ID,0.0,regression,True
VIQ,FILE_ID,0.0,classification,True
PIQ,DX_GROUP,0.02735271689505403,regression,True
PIQ,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
PIQ,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
PIQ,ADI_RRB_TOTAL_C,0.0,regression,True
PIQ,ADI_R_RSRCH_RELIABLE,0.0,regression,True
PIQ,ADOS_MODULE,0.0,regression,True
PIQ,ADOS_TOTAL,0.0,regression,True
PIQ,ADOS_COMM,0.0,regression,True
PIQ,ADOS_SOCIAL,0.0,regression,True
PIQ,ADOS_RSRCH_RELIABLE,0.0,regression,True
PIQ,SRS_RAW_TOTAL,0.0,regression,True
PIQ,AGE_AT_SCAN,0.0,regression,True
PIQ,SEX,0.0,regression,True
PIQ,EYE_STATUS_AT_SCAN,0.0,regression,True
PIQ,SUB_IN_SMP,0.0,regression,True
PIQ,FIQ,0.43792185134237716,regression,True
PIQ,VIQ,0.09876880548935485,regression,True
PIQ,PIQ,1.0,predict_itself,True
PIQ,anat_cnr,0.0,regression,True
PIQ,anat_efc,0.0,regression,True
PIQ,anat_fber,0.0,regression,True
PIQ,anat_fwhm,0.0,regression,True
PIQ,anat_qi1,0.0,regression,True
PIQ,anat_snr,0.0,regression,True
PIQ,func_efc,0.010406307506524493,regression,True
PIQ,func_fber,0.012757634659681383,regression,True
PIQ,func_fwhm,0.0,regression,True
PIQ,func_dvars,0.0,regression,True
PIQ,func_outlier,0.0,regression,True
PIQ,func_quality,0.0,regression,True
PIQ,func_mean_fd,0.0,regression,True
PIQ,func_num_fd,0.0,regression,True
PIQ,func_perc_fd,0.0,regression,True
PIQ,func_gsr,0.0,regression,True
PIQ,HANDEDNESS_CATEGORY,0.0,classification,True
PIQ,SITE_ID,0.0777881698138864,classification,True
PIQ,FIQ_TEST_TYPE,0.16412670986737238,classification,True
PIQ,VIQ_TEST_TYPE,0.06452161376687253,classification,True
PIQ,PIQ_TEST_TYPE,0.061604483284610656,classification,True
PIQ,CURRENT_MED_STATUS,0.0,classification,True
PIQ,qc_rater_1,0.0,classification,True
PIQ,qc_anat_rater_2,0.0,classification,True
PIQ,qc_func_rater_2,0.07395609492500417,classification,True
PIQ,qc_anat_rater_3,0.0,classification,True
PIQ,qc_func_rater_3,0.0,classification,True
PIQ,ID,0.0,regression,True
PIQ,FILE_ID,0.0,classification,True
anat_cnr,DX_GROUP,0.0,regression,True
anat_cnr,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_cnr,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_cnr,ADI_RRB_TOTAL_C,0.0,regression,True
anat_cnr,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_cnr,ADOS_MODULE,0.0,regression,True
anat_cnr,ADOS_TOTAL,0.0,regression,True
anat_cnr,ADOS_COMM,0.0,regression,True
anat_cnr,ADOS_SOCIAL,0.0,regression,True
anat_cnr,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_cnr,SRS_RAW_TOTAL,0.0,regression,True
anat_cnr,AGE_AT_SCAN,0.0,regression,True
anat_cnr,SEX,0.0,regression,True
anat_cnr,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_cnr,SUB_IN_SMP,0.0,regression,True
anat_cnr,FIQ,0.0,regression,True
anat_cnr,VIQ,0.0,regression,True
anat_cnr,PIQ,0.0,regression,True
